time,rss_mb,cpu_percent,read_kbs,write_kbs,read_chars_kbs,write_chars_kbs,minor_faults_s,major_faults_s
2025-08-18 14:49:20.996986,775.4,799.1,576560.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:21.097581,775.4,809.0,573960.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:21.202920,775.4,738.5,547880.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:21.303559,775.4,759.0,582600.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:21.404172,775.4,789.0,650240.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:21.504793,775.4,788.9,646520.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:21.605384,775.4,799.0,595480.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:21.706021,775.4,779.0,561080.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:21.806629,775.4,788.9,557960.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:21.907234,775.4,799.0,594840.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:22.007837,775.4,769.0,596920.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:22.112599,775.4,788.4,613720.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:22.213201,775.4,799.0,629400.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:22.313813,775.4,789.0,642240.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:22.414416,775.4,749.0,587280.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:22.514985,775.4,769.2,535720.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:22.615577,775.4,779.0,561920.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:22.716197,775.4,769.0,566720.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:22.816800,775.4,729.1,515920.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:22.917415,775.4,759.0,525360.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:23.018047,775.4,798.9,517400.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:23.123090,775.4,798.1,576240.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:23.223705,775.4,799.0,585360.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:23.324298,775.4,749.1,564200.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:23.424927,775.4,769.0,590080.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:23.525548,775.4,739.0,563760.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:23.626148,775.4,769.0,517400.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:23.726721,775.4,779.1,580880.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:23.827326,775.4,679.1,499560.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:23.927888,775.4,799.0,594400.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:24.028442,775.4,799.1,526440.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:24.132540,775.4,788.3,582840.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:24.233153,775.4,749.0,613560.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:24.333767,775.4,748.9,583560.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:24.434383,775.4,789.0,251840.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:24.534954,775.4,809.0,81400.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:24.635553,775.4,759.0,22160.0,0.0,0.0,1.28,280.0,0.0
2025-08-18 14:49:24.736202,775.66,778.8,549800.0,0.0,0.0,0.0,240.0,0.0
2025-08-18 14:49:24.836824,775.66,729.0,552480.0,0.0,0.0,0.0,100.0,0.0
2025-08-18 14:49:24.937478,775.66,799.0,630000.0,0.0,0.0,0.0,200.0,0.0
2025-08-18 14:49:25.038081,775.66,778.9,571240.0,0.0,0.0,0.0,20.0,0.0
2025-08-18 14:49:25.142316,775.66,758.4,586240.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:25.242937,775.66,789.0,598840.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:25.343546,775.66,779.0,567720.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:25.444194,775.66,778.9,567720.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:25.544808,775.66,769.0,526080.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:25.645446,775.66,709.1,525440.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:25.746075,775.66,788.9,613040.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:25.846678,775.66,769.0,586800.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:25.947262,775.66,789.1,610800.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:26.047863,775.66,789.0,575360.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:26.151913,775.66,798.4,615000.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:26.252524,775.66,799.0,574320.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:26.353154,775.66,749.0,536040.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:26.453753,775.66,789.0,500440.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:26.554345,775.66,799.0,532840.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:26.654934,775.66,769.1,566360.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:26.755534,775.66,799.0,594280.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:26.856118,775.66,779.0,595120.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:26.956687,775.66,759.1,578760.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:27.057280,775.66,789.0,673200.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:27.162069,775.66,778.4,675960.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:27.262678,775.66,749.0,616640.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:27.363278,775.66,789.0,623520.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:27.463881,775.66,769.0,609160.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:27.564478,775.66,779.0,607320.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:27.665099,775.66,749.0,560480.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:27.765724,775.66,749.0,550040.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:27.866333,775.66,749.0,540480.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:27.966933,775.66,769.0,601040.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:28.067536,775.66,779.0,544280.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:28.172750,775.66,758.4,623920.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:28.273362,775.66,749.0,625240.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:28.373965,775.66,778.9,627080.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:28.474566,775.66,759.0,598680.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:28.575203,775.66,779.0,570000.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:28.675828,775.66,799.0,556480.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:28.776435,775.66,769.0,553760.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:28.876992,775.66,779.4,607600.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:28.977515,775.66,679.1,511960.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:29.078066,775.66,759.2,585240.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:29.183368,775.66,788.4,620120.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:29.283977,775.66,779.0,637520.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:29.384565,775.66,779.0,638040.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:29.485174,775.66,759.1,570600.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:29.585774,775.66,759.1,529840.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:29.686375,775.66,798.9,557480.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:29.786990,775.66,798.8,579840.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:29.887585,775.66,719.1,524160.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:29.988179,775.66,759.0,532960.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:30.088786,775.66,769.0,541400.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:30.194095,775.66,798.3,558520.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:30.294687,775.66,779.0,573000.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:30.395273,775.66,779.1,612160.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:30.495872,775.66,729.1,612880.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:30.596449,775.66,789.1,627280.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:30.697052,775.66,789.0,564520.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:30.797660,775.66,769.1,542760.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:30.898254,775.66,799.0,538400.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:30.998870,775.66,798.9,611280.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:31.099454,775.66,779.0,568120.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:31.203511,775.66,788.4,587080.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:31.304111,775.66,808.9,539160.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:31.404710,775.66,789.0,573480.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:31.505296,775.66,779.0,616440.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:31.605934,775.66,769.0,616320.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:31.706545,775.66,798.9,418200.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:31.807155,775.66,799.0,169960.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:31.907752,775.66,769.0,24120.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:32.008623,775.66,776.8,0.0,0.0,0.0,5490.33,10.0,0.0
2025-08-18 14:49:32.113035,694.27,698.7,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:32.213386,544.13,79.9,0.0,0.0,0.0,0.17,20.0,0.0
2025-08-18 14:49:32.313759,41.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:32.414045,41.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:32.514297,41.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 14:49:32.614557,41.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
